Reservoir_name,Basin,Subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Panam Reservoir,Mahi Basin,Mahi Lower,CWC,23.02265456,73.76883417,02-10-23,2023,10,127.41,0.697,0.55297,127.41
Panam Reservoir,Mahi Basin,Mahi Lower,CWC,23.02265456,73.76883417,03-10-23,2023,10,127.41,0.697,0.55297,127.41
Panam Reservoir,Mahi Basin,Mahi Lower,CWC,23.02265456,73.76883417,04-10-23,2023,10,127.41,0.697,0.55297,127.41
Panam Reservoir,Mahi Basin,Mahi Lower,CWC,23.02265456,73.76883417,05-10-23,2023,10,127.41,0.697,0.55297,127.41
Panchat Reservoir,Ganga Basin,Damodar,CWC,23.6735842,86.68314879,01-10-23,2023,10,124.97,0.184,0.169,125.47
Panchat Reservoir,Ganga Basin,Damodar,CWC,23.6735842,86.68314879,02-10-23,2023,10,124.97,0.184,0.169,126.64
Panchat Reservoir,Ganga Basin,Damodar,CWC,23.6735842,86.68314879,03-10-23,2023,10,124.97,0.184,0.169,126.55
Panchat Reservoir,Ganga Basin,Damodar,CWC,23.6735842,86.68314879,04-10-23,2023,10,124.97,0.184,0.169,126.2
Panchat Reservoir,Ganga Basin,Damodar,CWC,23.6735842,86.68314879,05-10-23,2023,10,124.97,0.184,0.169,127.04
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.38445123,76.80733579,01-10-23,2023,10,556.26,0.38,0.20547,547.467
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.38445123,76.80733579,02-10-23,2023,10,556.26,0.38,0.20586,547.488
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.38445123,76.80733579,03-10-23,2023,10,556.26,0.38,0.20648,547.521
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.38445123,76.80733579,04-10-23,2023,10,556.26,0.38,0.20698,547.549
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.38445123,76.80733579,05-10-23,2023,10,556.26,0.38,0.20737,547.57
Pench\Totladoh Reservoir,Godavari Basin,Weinganga,CWC,21.71326462,79.23004421,01-10-23,2023,10,490,1.091,1.01693,490
Pench\Totladoh Reservoir,Godavari Basin,Weinganga,CWC,21.71326462,79.23004421,02-10-23,2023,10,490,1.091,1.01693,490
Pench\Totladoh Reservoir,Godavari Basin,Weinganga,CWC,21.71326462,79.23004421,03-10-23,2023,10,490,1.091,1.01693,490
Pench\Totladoh Reservoir,Godavari Basin,Weinganga,CWC,21.71326462,79.23004421,04-10-23,2023,10,490,1.091,1.01693,490
Pench\Totladoh Reservoir,Godavari Basin,Weinganga,CWC,21.71326462,79.23004421,05-10-23,2023,10,490,1.091,1.01214,489.94
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.53495932,77.19160638,01-10-23,2023,10,867.41,0.173,0.06184,862.222
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.53495932,77.19160638,02-10-23,2023,10,867.41,0.173,0.06717,862.207
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.53495932,77.19160638,03-10-23,2023,10,867.41,0.173,0.0694,862.634
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.53495932,77.19160638,04-10-23,2023,10,867.41,0.173,0.07051,862.695
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.53495932,77.19160638,05-10-23,2023,10,867.41,0.173,0.07025,862.679
Pong Reservoir,Indus (Up to border) Basin,Beas,CWC,31.99344125,76.0517408,01-10-23,2023,10,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,Beas,CWC,31.99344125,76.0517408,02-10-23,2023,10,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,Beas,CWC,31.99344125,76.0517408,03-10-23,2023,10,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,Beas,CWC,31.99344125,76.0517408,04-10-23,2023,10,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,Beas,CWC,31.99344125,76.0517408,05-10-23,2023,10,423.67,6.157,5.4808,422.45
RIHAND RESERVOIR,Ganga Basin,Sone,CWC,24.136551,82.833914,01-10-23,2023,10,268.22,5.649,1.84619,258.96
RIHAND RESERVOIR,Ganga Basin,Sone,CWC,24.136551,82.833914,02-10-23,2023,10,268.22,5.649,1.86887,259.02
RIHAND RESERVOIR,Ganga Basin,Sone,CWC,24.136551,82.833914,03-10-23,2023,10,268.22,5.649,1.90291,259.11
RIHAND RESERVOIR,Ganga Basin,Sone,CWC,24.136551,82.833914,04-10-23,2023,10,268.22,5.649,1.92559,259.17
RIHAND RESERVOIR,Ganga Basin,Sone,CWC,24.136551,82.833914,05-10-23,2023,10,268.22,5.649,1.94828,259.23
Ramganga Reservoir,Ganga Basin,Ramganga,CWC,29.57925961,78.75979721,01-10-23,2023,10,365.3,2.196,1.9378,361.85
Ramganga Reservoir,Ganga Basin,Ramganga,CWC,29.57925961,78.75979721,02-10-23,2023,10,365.3,2.196,1.9415,361.9
Ramganga Reservoir,Ganga Basin,Ramganga,CWC,29.57925961,78.75979721,03-10-23,2023,10,365.3,2.196,1.9474,361.98
Ramganga Reservoir,Ganga Basin,Ramganga,CWC,29.57925961,78.75979721,04-10-23,2023,10,365.3,2.196,1.9511,362.03
Ramganga Reservoir,Ganga Basin,Ramganga,CWC,29.57925961,78.75979721,05-10-23,2023,10,365.3,2.196,NA,NA
Ranapratap Sagar,Ganga Basin,Chambal Upper,CWC,24.79033041,75.54794792,01-10-23,2023,10,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,Chambal Upper,CWC,24.79033041,75.54794792,02-10-23,2023,10,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,Chambal Upper,CWC,24.79033041,75.54794792,03-10-23,2023,10,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,Chambal Upper,CWC,24.79033041,75.54794792,04-10-23,2023,10,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,Chambal Upper,CWC,24.79033041,75.54794792,05-10-23,2023,10,352.81,1.436,1.39494,352.77
Rengali Reservoir,Brahmani and Baitarni Basin,Brahmani,CWC,21.37482631,84.98933328,01-10-23,2023,10,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,Brahmani,CWC,21.37482631,84.98933328,02-10-23,2023,10,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,Brahmani,CWC,21.37482631,84.98933328,03-10-23,2023,10,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,Brahmani,CWC,21.37482631,84.98933328,04-10-23,2023,10,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,Brahmani,CWC,21.37482631,84.98933328,05-10-23,2023,10,123.5,3.432,3.3837,123.31
Sabarmati Reservoir,Sabarmati Basin,Sabarmati Upper,CWC,24.02898674,72.91530995,01-10-23,2023,10,189.59,0.735,0.7184,189.33
Sabarmati Reservoir,Sabarmati Basin,Sabarmati Upper,CWC,24.02898674,72.91530995,02-10-23,2023,10,189.59,0.735,0.7205,189.35
Sabarmati Reservoir,Sabarmati Basin,Sabarmati Upper,CWC,24.02898674,72.91530995,03-10-23,2023,10,189.59,0.735,0.7242,189.385
Sabarmati Reservoir,Sabarmati Basin,Sabarmati Upper,CWC,24.02898674,72.91530995,04-10-23,2023,10,189.59,0.735,0.72626,189.405
Sabarmati Reservoir,Sabarmati Basin,Sabarmati Upper,CWC,24.02898674,72.91530995,05-10-23,2023,10,189.59,0.735,0.72783,189.42
Salandi Reservoir,Brahmani and Baitarni Basin,Baitarni,CWC,21.32763959,86.28440724,01-10-23,2023,10,82.3,0.558,NA,NA
Salandi Reservoir,Brahmani and Baitarni Basin,Baitarni,CWC,21.32763959,86.28440724,02-10-23,2023,10,82.3,0.558,NA,NA
Salandi Reservoir,Brahmani and Baitarni Basin,Baitarni,CWC,21.32763959,86.28440724,03-10-23,2023,10,82.3,0.558,NA,NA
Salandi Reservoir,Brahmani and Baitarni Basin,Baitarni,CWC,21.32763959,86.28440724,04-10-23,2023,10,82.3,0.558,NA,NA
Salandi Reservoir,Brahmani and Baitarni Basin,Baitarni,CWC,21.32763959,86.28440724,05-10-23,2023,10,82.3,0.558,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,Weinganga,CWC,22.35381177,79.60332911,01-10-23,2023,10,519.38,0.508,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,Weinganga,CWC,22.35381177,79.60332911,02-10-23,2023,10,519.38,0.508,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,Weinganga,CWC,22.35381177,79.60332911,03-10-23,2023,10,519.38,0.508,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,Weinganga,CWC,22.35381177,79.60332911,04-10-23,2023,10,519.38,0.508,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,Weinganga,CWC,22.35381177,79.60332911,05-10-23,2023,10,519.38,0.508,0.40165,519.2
Sapua,Mahanadi Basin,Mahanadi Lower,CWC,20.58898286,85.286984,01-10-23,2023,10,168.5,0.006,NA,NA
Sapua,Mahanadi Basin,Mahanadi Lower,CWC,20.58898286,85.286984,02-10-23,2023,10,168.5,0.006,NA,NA
Sapua,Mahanadi Basin,Mahanadi Lower,CWC,20.58898286,85.286984,03-10-23,2023,10,168.5,0.006,NA,NA
Sapua,Mahanadi Basin,Mahanadi Lower,CWC,20.58898286,85.286984,04-10-23,2023,10,168.5,0.006,NA,NA
Sapua,Mahanadi Basin,Mahanadi Lower,CWC,20.58898286,85.286984,05-10-23,2023,10,168.5,0.006,0.006,168.56
Sardar Sarovar,Narmada Basin,Narmada Middle,CWC,21.86921399,73.90418486,01-10-23,2023,10,138.68,5.76,NA,NA
Sardar Sarovar,Narmada Basin,Narmada Middle,CWC,21.86921399,73.90418486,02-10-23,2023,10,138.68,5.76,NA,NA
Sardar Sarovar,Narmada Basin,Narmada Middle,CWC,21.86921399,73.90418486,03-10-23,2023,10,138.68,5.76,NA,NA
Sardar Sarovar,Narmada Basin,Narmada Middle,CWC,21.86921399,73.90418486,04-10-23,2023,10,138.68,5.76,NA,NA
Sardar Sarovar,Narmada Basin,Narmada Middle,CWC,21.86921399,73.90418486,05-10-23,2023,10,138.68,5.76,NA,NA
Sharda Sagar,Ganga Basin,Ramganga,CWC,28.7811109,80.0183861,01-10-23,2023,10,190.5,0.33,0.1141,184.86
Sharda Sagar,Ganga Basin,Ramganga,CWC,28.7811109,80.0183861,02-10-23,2023,10,190.5,0.33,0.1141,184.86
Sharda Sagar,Ganga Basin,Ramganga,CWC,28.7811109,80.0183861,03-10-23,2023,10,190.5,0.33,0.1191,184.97
Sharda Sagar,Ganga Basin,Ramganga,CWC,28.7811109,80.0183861,04-10-23,2023,10,190.5,0.33,0.1264,185.17
Sharda Sagar,Ganga Basin,Ramganga,CWC,28.7811109,80.0183861,05-10-23,2023,10,190.5,0.33,0.1319,185.3
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,CWC,21.43521754,71.74916361,01-10-23,2023,10,55.53,0.3,0.29938,55.53
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,CWC,21.43521754,71.74916361,02-10-23,2023,10,55.53,0.3,0.29938,55.53
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,CWC,21.43521754,71.74916361,03-10-23,2023,10,55.53,0.3,0.29938,55.53
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,CWC,21.43521754,71.74916361,04-10-23,2023,10,55.53,0.3,0.29938,55.53
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,CWC,21.43521754,71.74916361,05-10-23,2023,10,55.53,0.3,0.29938,55.53
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.32047051,76.90271502,01-10-23,2023,10,1002.79,0.143,0.04191,977.363
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.32047051,76.90271502,02-10-23,2023,10,1002.79,0.143,0.04506,978.438
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.32047051,76.90271502,03-10-23,2023,10,1002.79,0.143,0.0478,979.374
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.32047051,76.90271502,04-10-23,2023,10,1002.79,0.143,0.0493,979.889
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.32047051,76.90271502,05-10-23,2023,10,1002.79,0.143,0.05022,980.267
Singur,Godavari Basin,Manjra,CWC,17.7575285,77.9149039,01-10-23,2023,10,523.6,0.822,0.81946,523.49
Singur,Godavari Basin,Manjra,CWC,17.7575285,77.9149039,02-10-23,2023,10,523.6,0.822,0.81946,523.505
Singur,Godavari Basin,Manjra,CWC,17.7575285,77.9149039,03-10-23,2023,10,523.6,0.822,0.81946,523.515
Singur,Godavari Basin,Manjra,CWC,17.7575285,77.9149039,04-10-23,2023,10,523.6,0.822,0.81946,523.55
Singur,Godavari Basin,Manjra,CWC,17.7575285,77.9149039,05-10-23,2023,10,523.6,0.822,0.81946,523.575
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,01-10-23,2023,10,100.58,1.994,NA,NA
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,02-10-23,2023,10,100.58,1.994,NA,NA
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,03-10-23,2023,10,100.58,1.994,NA,NA
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,04-10-23,2023,10,100.58,1.994,NA,NA
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,05-10-23,2023,10,100.58,1.994,NA,NA
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,01-10-23,2023,10,332.54,2.3,2.22743,332.537
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,02-10-23,2023,10,332.54,2.3,2.22743,332.537
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,03-10-23,2023,10,332.54,2.3,2.22743,332.537
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,04-10-23,2023,10,332.54,2.3,2.22743,332.537
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,05-10-23,2023,10,332.54,2.3,2.22743,332.537
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,01-10-23,2023,10,269.75,6.013,2.547,260.79
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,02-10-23,2023,10,269.75,6.013,2.553,260.79
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,03-10-23,2023,10,269.75,6.013,2.566,260.85
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,04-10-23,2023,10,269.75,6.013,2.591,260.94
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,05-10-23,2023,10,269.75,6.013,2.578,260.91
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,01-10-23,2023,10,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,02-10-23,2023,10,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,03-10-23,2023,10,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,04-10-23,2023,10,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,05-10-23,2023,10,147.82,0.167,NA,NA
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,01-10-23,2023,10,564,4.12,2.2133,1.959
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,02-10-23,2023,10,564,4.12,NA,NA
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,03-10-23,2023,10,564,4.12,2.26083,546.35
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,04-10-23,2023,10,564,4.12,2.26352,546.38
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,05-10-23,2023,10,564,4.12,2.2599,546.34
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,01-10-23,2023,10,468.3,0.249,0.02903,454.59
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,02-10-23,2023,10,468.3,0.249,NA,NA
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,03-10-23,2023,10,468.3,0.249,0.02849,454.52
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,04-10-23,2023,10,468.3,0.249,0.02781,454.43
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,05-10-23,2023,10,468.3,0.249,0.02704,454.33
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,01-10-23,2023,10,355.4,1.944,1.91226,355.519
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,02-10-23,2023,10,355.4,1.944,1.91226,355.519
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,03-10-23,2023,10,355.4,1.944,1.91226,355.519
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,04-10-23,2023,10,355.4,1.944,1.91226,355.488
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,05-10-23,2023,10,355.4,1.944,1.91226,355.458
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,CWC,30.43921006,78.45546181,01-10-23,2023,10,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,CWC,30.43921006,78.45546181,02-10-23,2023,10,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,CWC,30.43921006,78.45546181,03-10-23,2023,10,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,CWC,30.43921006,78.45546181,04-10-23,2023,10,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,CWC,30.43921006,78.45546181,05-10-23,2023,10,830,2.615,2.586,829.13
Tenughat Reservoir,Ganga Basin,Damodar,CWC,23.72685714,85.79171034,01-10-23,2023,10,269.14,0.821,0.419,260.06
Tenughat Reservoir,Ganga Basin,Damodar,CWC,23.72685714,85.79171034,02-10-23,2023,10,269.14,0.821,0.446,260.71
Tenughat Reservoir,Ganga Basin,Damodar,CWC,23.72685714,85.79171034,03-10-23,2023,10,269.14,0.821,0.446,260.7
Tenughat Reservoir,Ganga Basin,Damodar,CWC,23.72685714,85.79171034,04-10-23,2023,10,269.14,0.821,0.523,260.12
Tenughat Reservoir,Ganga Basin,Damodar,CWC,23.72685714,85.79171034,05-10-23,2023,10,269.14,0.821,0.415,259.96
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,CWC,32.48447018,75.76540312,01-10-23,2023,10,527.91,2.344,1.446,515.44
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,CWC,32.48447018,75.76540312,02-10-23,2023,10,527.91,2.344,1.446,515.34
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,CWC,32.48447018,75.76540312,03-10-23,2023,10,527.91,2.344,1.446,515.27
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,CWC,32.48447018,75.76540312,04-10-23,2023,10,527.91,2.344,1.416,515.09
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,CWC,32.48447018,75.76540312,05-10-23,2023,10,527.91,2.344,1.416,514.89
Thokarwadi,Krishna Basin,Bhima Upper,CWC,18.9048356,73.4848537,01-10-23,2023,10,667.14,0.353,0.3491,667.03
Thokarwadi,Krishna Basin,Bhima Upper,CWC,18.9048356,73.4848537,02-10-23,2023,10,667.14,0.353,0.35,667.06
Thokarwadi,Krishna Basin,Bhima Upper,CWC,18.9048356,73.4848537,03-10-23,2023,10,667.14,0.353,0.3509,667.09
Thokarwadi,Krishna Basin,Bhima Upper,CWC,18.9048356,73.4848537,04-10-23,2023,10,667.14,0.353,0.3518,667.12
Thokarwadi,Krishna Basin,Bhima Upper,CWC,18.9048356,73.4848537,05-10-23,2023,10,667.14,0.353,0.3518,667.12
Tilaiya Reservoir,Ganga Basin,Damodar,CWC,24.33826227,85.43542012,01-10-23,2023,10,368.81,0.142,0.061,366.33
Tilaiya Reservoir,Ganga Basin,Damodar,CWC,24.33826227,85.43542012,02-10-23,2023,10,368.81,0.142,0.069,366.59
Tilaiya Reservoir,Ganga Basin,Damodar,CWC,24.33826227,85.43542012,03-10-23,2023,10,368.81,0.142,0.08,366.95
Tilaiya Reservoir,Ganga Basin,Damodar,CWC,24.33826227,85.43542012,04-10-23,2023,10,368.81,0.142,0.086,367.11
Tilaiya Reservoir,Ganga Basin,Damodar,CWC,24.33826227,85.43542012,05-10-23,2023,10,368.81,0.142,0.086,367.43
Tungabhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,15.21986396,76.27456493,01-10-23,2023,10,497.74,3.276,1.5783,493.15
Tungabhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,15.21986396,76.27456493,02-10-23,2023,10,497.74,3.276,1.55639,493.06
Tungabhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,15.21986396,76.27456493,03-10-23,2023,10,497.74,3.276,1.53667,492.97
Tungabhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,15.21986396,76.27456493,04-10-23,2023,10,497.74,3.276,1.52134,492.91
Tungabhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,15.21986396,76.27456493,05-10-23,2023,10,497.74,3.276,1.50683,492.85
Ukai Reservoir,Tapi Basin,Tapi Middle,CWC,21.35061945,73.80721399,01-10-23,2023,10,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,Tapi Middle,CWC,21.35061945,73.80721399,02-10-23,2023,10,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,Tapi Middle,CWC,21.35061945,73.80721399,03-10-23,2023,10,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,Tapi Middle,CWC,21.35061945,73.80721399,04-10-23,2023,10,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,Tapi Middle,CWC,21.35061945,73.80721399,05-10-23,2023,10,105.16,6.615,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,CWC,22.38438192,70.40304333,01-10-23,2023,10,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,CWC,22.38438192,70.40304333,02-10-23,2023,10,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,CWC,22.38438192,70.40304333,03-10-23,2023,10,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,CWC,22.38438192,70.40304333,04-10-23,2023,10,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,CWC,22.38438192,70.40304333,05-10-23,2023,10,98,0.066,NA,NA
Upper Indrawati Reservoir,Godavari Basin,Indravati,CWC,19.23634733,82.82597886,01-10-23,2023,10,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,Indravati,CWC,19.23634733,82.82597886,02-10-23,2023,10,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,Indravati,CWC,19.23634733,82.82597886,03-10-23,2023,10,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,Indravati,CWC,19.23634733,82.82597886,04-10-23,2023,10,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,Indravati,CWC,19.23634733,82.82597886,05-10-23,2023,10,642,1.456,1.048,638.1
Upper Kolab Reservoir,Godavari Basin,Godavari Lower,CWC,18.73049171,82.67554297,01-10-23,2023,10,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,Godavari Lower,CWC,18.73049171,82.67554297,02-10-23,2023,10,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,Godavari Lower,CWC,18.73049171,82.67554297,03-10-23,2023,10,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,Godavari Lower,CWC,18.73049171,82.67554297,04-10-23,2023,10,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,Godavari Lower,CWC,18.73049171,82.67554297,05-10-23,2023,10,858,0.935,0.757,856.11
Upper Tapi\Hatnur Reservoir,Tapi Basin,Tapi Upper,CWC,21.0927119,76.01484897,01-10-23,2023,10,214,0.255,0.2316,213.61
Upper Tapi\Hatnur Reservoir,Tapi Basin,Tapi Upper,CWC,21.0927119,76.01484897,02-10-23,2023,10,214,0.255,0.2364,213.69
Upper Tapi\Hatnur Reservoir,Tapi Basin,Tapi Upper,CWC,21.0927119,76.01484897,03-10-23,2023,10,214,0.255,0.245,213.85
Upper Tapi\Hatnur Reservoir,Tapi Basin,Tapi Upper,CWC,21.0927119,76.01484897,04-10-23,2023,10,214,0.255,0.2468,213.88
Upper Tapi\Hatnur Reservoir,Tapi Basin,Tapi Upper,CWC,21.0927119,76.01484897,05-10-23,2023,10,214,0.255,0.255,214
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.82196378,73.54032901,01-10-23,2023,10,603.5,0.331,0.33003,603.46
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.82196378,73.54032901,02-10-23,2023,10,603.5,0.331,0.33046,603.47
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.82196378,73.54032901,03-10-23,2023,10,603.5,0.331,0.33046,603.47
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.82196378,73.54032901,04-10-23,2023,10,603.5,0.331,0.32961,603.49
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.82196378,73.54032901,05-10-23,2023,10,603.5,0.331,0.33088,603.49
Upper Wardha Reservoir,Godavari Basin,Wardha,CWC,21.31909859,78.08561676,01-10-23,2023,10,342.5,0.564,0.56219,342.5
Upper Wardha Reservoir,Godavari Basin,Wardha,CWC,21.31909859,78.08561676,02-10-23,2023,10,342.5,0.564,0.56219,342.5
